Record ID,Store Name,Store Street Address,Additonal Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name,x,y
451465,PUBLIX  0427,3972 Town Center Blvd,,Orlando,FL,32837,6103,ORANGE,Supermarket,28.363731,-81.425011,,,-9064190.7623567,3294909.827029603
451866,Jiffy 1542,25807 SE 19 Hwy,,Old Town,FL,32680,3997,DIXIE,Convenience Store,29.601524,-82.981346,,,-9237441.182060448,3452431.6166231805
452077,WINN DIXIE 0493,13019 SORRENTO RD,,PENSACOLA,FL,32507,    ,ESCAMBIA,Supermarket,30.321985,-87.41954,,,-9731498.67818221,3545005.5200406113
452152,CVS Pharmacy 583,245 S Military Trl,,West Palm Beach,FL,33415,3136,PALM BEACH,Other,26.674101,-80.11235,,,-8918066.00825251,3082813.6455972944
352058,CVS Pharmacy 2303,7534 Lake Worth Rd,,Lake Worth,FL,33467,2533,PALM BEACH,Other,26.617393,-80.165527,,,-8923985.644814424,3075750.844993562
352308,CVS Pharmacy 5118,28740 S Dixie Hwy,,Homestead,FL,33033,1233,MIAMI DADE,Other,25.499701,-80.446045,,,-8955212.76573277,2937247.560591372
352336,DOLLAR GENERAL 8721,4919 US Highway 98 N,,Lakeland,FL,33809,3610,POLK,Other,28.10527,-81.973549,,,-9125253.73319746,3262252.422784224
352538,Giant Food (Marathon) Store,1832 Manatee Ave E,,Bradenton,FL,34208,1454,MANATEE,Convenience Store,27.496094,-82.541809,,,-9188512.147035645,3185590.0406865557
352835,Grocery Outlet 7705,2901 W Highway 98,,Panama City,FL,32401,1248,BAY,Super Store,30.176174,-85.700844,,,-9540174.314633776,3526215.528822767
352848,PUBLIX  549,1400 Coral Ridge Dr,,Coral Springs,FL,33071,5433,BROWARD,Supermarket,26.249355,-80.280022,,,-8936731.1699128,3029997.549573695
353034,Walmart S/C  1391,1101 Beville Rd,,Daytona Beach,FL,32119,1604,VOLUSIA,Super Store,29.174694,-81.029785,,,-9020194.405288437,3397899.511562602
353333,Tom Thumb 900032,4198 Garcon Point Rd,,Milton,FL,32583,9012,SANTA ROSA,Convenience Store,30.58637,-87.03109,,,-9688256.621983564,3579147.1208959282
353335,CIRCLE K 2707058,6416 S Dale Mabry Hwy,,Tampa,FL,33611,5104,HILLSBOROUGH,Convenience Store,27.873192,-82.506279,,,-9184556.96552776,3232995.588646802
383475,DOLLAR GENERAL 0790,24 E Washington St,,Chattahoochee,FL,32324,    ,GADSDEN,Other,30.70491,-84.842491,,,-9444622.895752896,3594485.0962194973
353601,CVS Pharmacy 1302,5569 W Oakland Park Blvd,,Lauderhill,FL,33313,1411,BROWARD,Other,26.164915,-80.226051,,,-8930723.145675197,3019520.751056671
353612,Circle K 2722123,6155 SW Highway 200,,Ocala,FL,34476,5557,MARION,Convenience Store,29.115751,-82.220184,,,-9152709.015809258,3390386.8087334633
353782,MR. 99 Cents,1811 Lake Trafford Rd,,Immokalee,FL,34142,2613,COLLIER,Supermarket,26.432926,-81.438316,,,-9065671.868181704,3052800.2405356127
353873,WALGREENS 4841,4210 E State Road 64,,Bradenton,FL,34208,9095,MANATEE,Other,27.498352,-82.509453,,,-9184910.293591538,3185873.4115985064
452198,PUBLIX 0435,5200 NW 43rd St,Ste 401,Gainesville,FL,32606,4483,ALACHUA,Supermarket,29.70196,-82.388916,,,-9171492.176129788,3465296.8210218716
386514,CIRCLE K 2704917,8201 66th St,,Pinellas Park,FL,33781,1202,PINELLAS,Convenience Store,27.84675,-82.728554,,,-9209300.505343836,3229666.173919947
386580,WINN DIXIE  2343,1050 W New York Ave,,Deland,FL,32720,5136,VOLUSIA,Supermarket,29.027914,-81.323769,,,-9052920.554469807,3379199.341595436
387111,WALGREENS  4736,7546 103rd St,,Jacksonville,FL,32210,6713,DUVAL,Other,30.248154,-81.772896,,,-9102917.143411318,3535487.7744051795
452241,Fellsmere Grocery,106 N Broadway St,,Fellsmere,FL,32948,6607,INDIAN RIVER,Grocery Store,27.771931,-80.601234,,,-8972488.32618949,3220249.8172646086
1645792,Amoco Hellens ,8360 County Road 833,,Clewiston,FL,33440,9215,HENDRY,Convenience Store,26.645868,-81.127579,,,-9031080.783571074,3079296.877030682
383593,FLOWERS BAKERY 4604,3926 Pembroke Rd,,Hollywood,FL,33021,8127,BROWARD,Specialty Store,25.995502,-80.181007,,,-8925708.870531904,2998523.857577195
384718,Dixie Dandy,236 Highway 22,,Wewahitchka,FL,32465,    ,GULF,Grocery Store,30.113796,-85.20314,,,-9484770.158788,3518185.6608229596
1635863,Eat Better Live Better,14451 S Military Trl,Ste 2,Delray Beach,FL,33484,2105,PALM BEACH,Specialty Store,26.462061,-80.123413,,,-8919297.535779156,3056422.64427108
452427,Walgreens 3932,1101 E Atlantic Blvd,,Pompano Beach,FL,33060,7403,BROWARD,Other,26.231764,-80.111832,,,-8918008.34475628,3027814.3389479956
435165,LA BODEGA BESTWAY,11400 W Flagler St,Ste 119-121,Miami,FL,33174,4007,MIAMI DADE,Other,25.768185,-80.381607,,,-8948039.560385035,2970397.8763375212
383824,Walmart 955,1700 S Orange Blossom Trl,,Apopka,FL,32703,7745,ORANGE,Super Store,28.649584,-81.46933,,,-9069124.330869166,3331121.082263269
354400,Walgreens 4657,860 A1A N,,Ponte Vedra,FL,32082,3212,ST JOHNS,Other,30.194225,-81.380661,,,-9059253.742940018,3528540.1669401503
452543,CVS Pharmacy 3657,1250 Providence Blvd,,Deltona,FL,32725,7300,VOLUSIA,Other,28.8843,-81.239487,,,-9043538.325146768,3360928.2430354925
385104,Circle K 2722005,4790 US Highway 1,,Mims,FL,32754,4906,BREVARD,Convenience Store,28.732279,-80.866501,,,-9002017.713553747,3341615.079094009
435318,CIRCLE K 2707106,5299 Ehrlich Rd,,Tampa,FL,33624,2042,HILLSBOROUGH,Convenience Store,28.084526,-82.539482,,,-9188253.10658057,3259634.770102737
385242,WALGREENS  06192,6503 W Waters Ave,,Tampa,FL,33634,2207,HILLSBOROUGH,Other,28.025818,-82.552101,,,-9189657.847234888,3252229.238886841
435439,Walmart SUPERCENTER  5054,11900 Atlantic Blvd,,Jacksonville,FL,32225,2920,DUVAL,Super Store,30.320749,-81.495316,,,-9072017.07915692,3544846.125090788
385248,Publix Super Markets Inc. 2021,9900 Alternate A1a,,Palm Beach Gardens,FL,33410,4903,PALM BEACH,Supermarket,26.822126,-80.08271,,,-8914766.498545399,3101266.265563648
436545,Walmart Supercenter 2814,9300 NW 77th Ave,,Hialeah Gardens,FL,33016,2504,MIAMI DADE,Super Store,25.856667,-80.323189,,,-8941536.498371873,2981339.3405575072
385331,Walgreens 3626,1800 N Nob Hill Rd,,Plantation,FL,33322,6565,BROWARD,Other,26.14654,-80.287056,,,-8937514.19121104,3017241.8992775665
354653,CVS Pharmacy 5205,3011 N FEDERAL HWY,,BOYNTON BEACH,FL,33435,    ,PALM BEACH,Other,26.492332,-80.063049,,,-8912577.846036911,3060187.2601317316
452798,CVS Pharmacy 3746,11115 Spring Hill Dr,,Spring Hill,FL,34609,4649,HERNANDO,Other,28.461788,-82.539406,,,-9188244.646299269,3307320.433435841
435662,PUBLIX 0775,15880 SUMMERLIN RD,,FT MYERS,FL,33908,    ,LEE,Supermarket,26.513521,-81.899895,,,-9117054.607422572,3062822.993973729
452849,WINN DIXIE  138,3260 Highway 17,,Green Cv Spgs,FL,32043,9364,CLAY,Supermarket,30.023136,-81.706039,,,-9095474.656215351,3506524.107378025
385398,GRANARY WHOLE FOODS,1738 Kingsley Ave,,Orange Park,FL,32073,4438,CLAY,Grocery Store,30.164873,-81.733879,,,-9098573.790839035,3524760.383811823
355125,DOLLAR GENERAL 8264,2340 US Highway 17,,Winter Haven,FL,33881,2364,POLK,Other,28.047211,-81.735069,,,-9098706.26103308,3254927.321581396
435797,WINN DIXIE  210,3116 W Commercial Blvd,,Ft Lauderdale,FL,33309,3415,BROWARD,Supermarket,26.186214,-80.187859,,,-8926471.63168282,3022162.684185228
384262,Winn-Dixie 0556,4751 Bayou Blvd,,Pensacola,FL,32503,2607,ESCAMBIA,Supermarket,30.470739,-87.207748,,,-9707922.10058812,3564203.6048507113
436794,CVS Pharmacy 5187,2375 Vanderbilt Beach Rd,,Naples,FL,34109,2653,COLLIER,Other,26.243961,-81.769928,,,-9102586.747162642,3029328.067677939
436852,PUBLIX  0313,4060 S US Highway 1,,Jupiter,FL,33477,1121,PALM BEACH,Supermarket,26.895327,-80.060875,,,-8912335.837463925,3110400.31651303
384387,CIRCLE K 2707262,2170 Laurel Ln,,N Ft Myers,FL,33917,1908,LEE,Convenience Store,26.705732,-81.869614,,,-9113683.74192186,3086754.711248498
436042,Winn Dixie 721,960 S Main St,,Labelle,FL,33935,4444,HENDRY,Supermarket,26.747559,-81.437965,,,-9065632.795040436,3091967.829081531
384414,Gordon Food Service Store MP126,1661 Gulf to Bay Blvd,,Clearwater,FL,33755,6422,PINELLAS,Supermarket,27.960558,-82.768234,,,-9213717.662738513,3244001.965289139
436987,CVS Pharmacy 3614,3038 S Atlantic Ave,,Daytona Beach,FL,32118,6102,VOLUSIA,Other,29.167662,-80.978058,,,-9014436.181988174,3397003.0068617314
384443,DOLLAR GENERAL 6046,2871 N Rifle Range Rd,,Wahneta,FL,33880,    ,POLK,Other,27.961353,-81.726669,,,-9097771.177310416,3244102.16031959
351997,WALGREEN 03455,2501 Broadway,,Riviera Beach,FL,33404,4534,PALM BEACH,Other,26.782965,-80.054939,,,-8911675.044966578,3096382.1631544353
384488,HULL'S SEAFOOD MARKET,111 W Granada Blvd,,Ormond Beach,FL,32174,6303,VOLUSIA,Specialty Store,29.284388,-81.058952,,,-9023441.260876406,3411892.2892260957
384572,WALGREEN 03784,3655 S Dixie Hwy,,Miami,FL,33133,4306,MIAMI DADE,Other,25.733313,-80.253365,,,-8933763.726246724,2966087.933585311
282004,WALGREEN 02230,5420 Dr Martin Luther King Jr St N,,Saint Petersburg,FL,33703,1202,PINELLAS,Other,27.821472,-82.646889,,,-9200209.599128203,3226484.0817762725
282006,PUBLIX  0855,7576 S US Highway 1,,Port Saint Lucie,FL,34952,1450,ST LUCIE,Supermarket,27.327589,-80.321198,,,-8941314.861265702,3164459.621410791
257720,CVS Pharmacy 1821,1690 S Federal Hwy,,Delray Beach,FL,33483,5030,PALM BEACH,Other,26.440325,-80.07103,,,-8913466.286892932,3053720.0839072173
257777,CIRCLE K 2707377,19101 US Highway 41 N,,N Ft Myers,FL,33903,1252,LEE,Convenience Store,26.741581,-81.915787,,,-9118823.696770258,3091222.642269129
257826,WINN DIXIE  728,14600 Palm Beach Blvd,,Fort Myers,FL,33905,2302,LEE,Supermarket,26.710209,-81.719589,,,-9096983.0353156,3087312.6116285725
257892,Wayne's Grocery,1594 Highway 90,,Ponce de Leon,FL,32455,6814,HOLMES,Grocery Store,30.729311,-85.934364,,,-9566169.64212382,3597644.695689643
342048,PUBLIX 497,36301 EAST LAKE ROAD,,PALM HARBOR,FL,34684,    ,PINELLAS,Supermarket,28.068289,-82.734634,,,-9209977.327847859,3257586.2014778946
340853,Whole Foods Market 10130,1400 B GLADES ROAD,,BOCA RATON,FL,33431,    ,PALM BEACH,Super Store,26.365631,-80.109901,,,-8917793.386819556,3044436.836948222
282133,ZITRO of OCALA Inc.,9431 SE Maricamp Rd,,Ocala,FL,34472,2413,MARION,Convenience Store,29.101093,-82.009132,,,-9129214.814638356,3388519.2114498443
256237,CIRCLE K 2707510,6201 N Orange Blossom Trl,,Orlando,FL,32810,1014,ORANGE,Convenience Store,28.612286,-81.431328,,,-9064893.967580039,3326390.674271569
343356,Winn Dixie 2203,1838 S Ridgewood Ave,,Edgewater,FL,32141,3643,VOLUSIA,Supermarket,28.972197,-80.895706,,,-9005268.799282366,3372107.811707927
343498,WINN DIXIE  2306,1514 S French Ave,,Sanford,FL,32771,3374,SEMINOLE,Supermarket,28.798454,-81.273163,,,-9047287.120318722,3350018.66919034
343541,WINN DIXIE 0190,1520 University Blvd W,,Jacksonville,FL,32217,2006,DUVAL,Supermarket,30.260849,-81.644196,,,-9088590.324946223,3537123.8100737827
343882,SACKS GROCERY OUTLETS INC.,6013 Edgewater Dr,,Orlando,FL,32810,4807,ORANGE,Grocery Store,28.61132,-81.416473,,,-9063240.316544306,3326268.181338832
343954,CIRCLE K 2701866,5770 VAN DYKE RD,,TAMPA,FL,33549,    ,HILLSBOROUGH,Convenience Store,28.087135,-82.437386,,,-9176887.83184854,3259963.9678922314
343980,Walmart S/C  967,1485 Commercial Way,,Spring Hill,FL,34606,4525,HERNANDO,Super Store,28.457384,-82.628487,,,-9198161.097858626,3306762.793547999
344006,PUBLIX  0303,170 S Flamingo Rd,,Pembroke Pines,FL,33027,1720,BROWARD,Supermarket,26.00633,-80.312035,,,-8940294.840771565,2999864.9621973056
344046,CVS Pharmacy 4072,1525 W 49th St,,Hialeah,FL,33012,2924,MIAMI DADE,Other,25.866678,-80.313499,,,-8940457.812506085,2982577.7910841326
344270,Walgreens 3239,1 SE 3rd Ave,Ste 100,Miami,FL,33131,1707,MIAMI DADE,Other,25.773773,-80.18895,,,-8926593.081247276,2971088.632919877
255923,CVS Pharmacy 3658,11900 McCormick Rd,,Jacksonville,FL,32225,1839,DUVAL,Other,30.360199,-81.503845,,,-9072966.523093896,3549934.6024258286
255935,Walgreens 3755,3505 University Blvd W,,Jacksonville,FL,32217,2130,DUVAL,Other,30.261166,-81.626244,,,-9086591.917447502,3537164.6653444227
255936,WASSI'S MEAT MARKET,830 N Wickham Rd,,Melbourne,FL,32935,8866,BREVARD,Other,28.119555,-80.672935,,,-8980470.044998856,3264055.318714175
315891,DOLLAR GENERAL 1478,315 W Jefferson St,,Quincy,FL,32351,2325,GADSDEN,Other,30.588099,-84.580559,,,-9415464.758890431,3579370.7024580664
317124,Robert's Seafood #3,7722 Merrill Rd,,Jacksonville,FL,32277,3715,DUVAL,Specialty Store,30.352171,-81.566986,,,-9079995.347062076,3548898.9407380912
342293,CVS Pharmacy 3269,8914 N MILITARY TRI,,PALM BEACH GARDEN,FL,33410,    ,PALM BEACH,Other,26.807135,-80.10627,,,-8917389.185748486,3099396.4108188762
437256,CVS Pharmacy 3437,575 W Indiantown Rd,,Jupiter,FL,33458,3540,PALM BEACH,Other,26.934149,-80.102135,,,-8916928.879654057,3115246.9430602975
281734,Walmart 779,3501 S Florida Ave,,Lakeland,FL,33803,4860,POLK,Super Store,28.000799,-81.959579,,,-9123698.599911079,3249074.525644391
281785,DOLLAR GENERAL 7740,13953 W US 90,,Greenville,FL,32331,4217,MADISON,Other,30.470585,-83.634827,,,-9310186.354223529,3564183.714582963
256365,PUBLIX  0827,1850 Ridgewood Ave,,Holly Hill,FL,32117,1738,VOLUSIA,Supermarket,29.262289,-81.050575,,,-9022508.737502027,3409072.0918323644
317247,CIRCLE K 2704633,541 Barton Blvd,,Rockledge,FL,32955,3121,BREVARD,Convenience Store,28.330803,-80.734543,,,-8987328.216187648,3290744.8607765534
339914,CIRCLE K 2700025,405 N Brevard Ave,,Arcadia,FL,34266,4503,DESOTO,Convenience Store,27.221813,-81.856735,,,-9112250.058199935,3151211.79003639
282477,CIRCLE K 2707347,HWY 92 W/CO LINE RD,,LAKELAND,FL,33805,    ,POLK,Convenience Store,28.027214,-82.055794,,,-9134409.204717753,3252405.285887067
342598,CONTINENTAL MARKET MOTI'S,3980-90 N ANDREWS AVENUE,,OAKLAND PARK,FL,33309,    ,BROWARD,Grocery Store,26.175634,-80.146667,,,-8921886.159218062,3020850.2780783167
341407,Walmart 580,1050 E Van Fleet Dr,,Bartow,FL,33830,7603,POLK,Super Store,27.907005,-81.833069,,,-9109615.57113082,3237254.298847875
316313,CIRCLE K 2704742,4742 State Road 44,,New Smyrna Beach,FL,32168,9026,VOLUSIA,Convenience Store,29.025532,-81.138779,,,-9032327.561867958,3378896.0879359525
316340,DOLLAR GENERAL 8590,9410 N Century Blvd,,Century,FL,32535,1650,ESCAMBIA,Other,30.995506,-87.258957,,,-9713622.660392154,3632165.525689723
316383,Circle K 2721233,500 E Moody Blvd,,Bunnell,FL,32110,    ,FLAGLER,Convenience Store,29.468231,-81.255424,,,-9045312.423871541,3435377.4062275584
316464,CVS Pharmacy 931,101 Hialeah Dr,,Hialeah,FL,33010,5216,MIAMI DADE,Other,25.822807,-80.278557,,,-8936568.086858789,2977151.3315774915
1598386,7-eleven Store #42323a 42323A,13677 Immokalee Road,,Naples,FL,34120,    ,COLLIER,Convenience Store,26.284895,-81.59494,,,-9083107.172107708,3034409.4109392473
316778,PUBLIX 0780,3913 Manatee Ave W,,Bradenton,FL,34205,1715,MANATEE,Supermarket,27.495663,-82.60083,,,-9195082.334701756,3185535.9523910102
341497,CIRCLE K 2708536,4630 S 50th St,,Tampa,FL,33619,9507,HILLSBOROUGH,Convenience Store,27.901312,-82.401718,,,-9172917.288250925,3236537.178610893
256752,Circle K 2726228,4775 Fay Blvd,,Cocoa,FL,32927,8237,BREVARD,Convenience Store,28.468504,-80.799461,,,-8994554.854890967,3308170.86633989
317458,Circle K 2721295,14300 W Newberry Rd,,Newberry,FL,32669,2805,ALACHUA,Convenience Store,29.654037,-82.496269,,,-9183442.65742492,3459156.5920451153
317490,Walmart Supercenter 1219,12100 Lem Turner Rd,,Jacksonville,FL,32218,2304,DUVAL,Super Store,30.451351,-81.704903,,,-9095348.197273811,3561699.7448477913
256822,Walgreens 3371,7910 NW 27th Ave,,Miami,FL,33147,4902,MIAMI DADE,Other,25.846254,-80.241882,,,-8932485.444533944,2980051.270289875
256836,PUBLIX  1712,220 N Nova Rd,,Ormond Beach,FL,32174,5124,VOLUSIA,Supermarket,29.284309,-81.082863,,,-9026103.021220762,3411882.2064351253
1642286,Fruitland Food Mart,3277 S US Highway 27,,Fruitland Park,FL,34731,4477,LAKE,Convenience Store,28.850863,-81.900169,,,-9117085.10896305,3356677.8957742085
341635,CVS Pharmacy 5147,227 SW 8th St,,Miami,FL,33130,3529,MIAMI DADE,Other,25.766333,-80.197868,,,-8927585.82846617,2970168.949871265
341680,CVS Pharmacy 5784,10013 McMullen Rd,,Riverview,FL,33569,5541,HILLSBOROUGH,Other,27.85441,-82.302246,,,-9161844.115862736,3230630.5906626745
342908,CVS Pharmacy 5181,2303 SW 75th St,,Gainesville,FL,32607,3425,ALACHUA,Other,29.630701,-82.42244,,,-9175224.050739143,3456167.6797267394
317820,PUBLIX  0262,18496 NW 67th Ave,,Hialeah,FL,33015,3440,MIAMI DADE,Supermarket,25.941263,-80.307045,,,-8939739.356512506,2991807.931371525
317880,Sam's Market,3365 S Military Trl,,Lake Worth,FL,33463,2268,PALM BEACH,Convenience Store,26.627932,-80.113251,,,-8918166.307113716,3077063.1785704484
317916,CVS Pharmacy 4469,1819 W Tennessee St,,Tallahassee,FL,32304,3356,LEON,Other,30.448973,-84.313301,,,-9385713.734420003,3561392.672737759
339602,PUBLIX  0867,619 S Fort Harrison Ave,,Clearwater,FL,33756,5301,PINELLAS,Supermarket,27.959141,-82.799919,,,-9217244.820804298,3243823.3805050193
343088,Walmart 1374,200 S State Road 434,,Altamonte Springs,FL,32714,3858,SEMINOLE,Super Store,28.660311,-81.419228,,,-9063547.001741441,3332481.871098712
339639,Walmart 800,2501 CITRUS BLVD,,LEESBURG,FL,34748,    ,LAKE,Super Store,28.842546,-81.899185,,,-9116975.570584109,3355620.8918500403
343170,CUMBERLAND FARMS 9556,10975 S Ocean Dr,,Jensen Beach,FL,34957,2690,ST LUCIE,Convenience Store,27.264805,-80.202126,,,-8928059.826857967,3156594.7682701363
342005,SUNRISE MEATS,1601 W Sunrise Blvd,,Ft Lauderdale,FL,33311,6959,BROWARD,Supermarket,26.136738,-80.164253,,,-8923843.823783154,3016026.410371712
336814,CIRCLE K 2707157,9326 W C 476,,Bushnell,FL,33513,7784,SUMTER,Convenience Store,28.620516,-82.203583,,,-9150861.000942599,3327434.3191717584
337111,DOLLAR GENERAL 1416,12500 Seminole Blvd,,Largo,FL,33778,2746,PINELLAS,Other,27.88636,-82.787216,,,-9215830.72931275,3234653.9256509617
337132,DOLLAR GENERAL 4071,407 E Memorial Blvd,,Lakeland,FL,33801,1768,POLK,Other,28.054924,-81.95372,,,-9123046.37901452,3255900.2158705615
337144,PUBLIX 0784,3820 Murrell Rd,,Rockledge,FL,32955,4741,BREVARD,Supermarket,28.294996,-80.722099,,,-8985942.956444217,3286217.2026182623
337444,Walgreens 5994,7520 W Newberry Rd,,Gainesville,FL,32606,6728,ALACHUA,Other,29.659819,-82.422554,,,-9175236.741161095,3459897.2669981015
337524,Sam's Food Market,2102 Ford St,,Fort Myers,FL,33916,4133,LEE,Convenience Store,26.638571,-81.848228,,,-9111303.063291756,3078388.0870721554
337616,Circle K 2726272,543 S US Highway 17,,San Mateo,FL,32187,2316,PUTNAM,Convenience Store,29.606607,-81.584526,,,-9081947.890930587,3453082.4079773016
337747,Walmart 2591,151 SW 184th Ave,,Pembroke Pnes,FL,33029,5465,BROWARD,Super Store,26.006128,-80.392479,,,-8949249.825888937,2999839.9423056324
337847,PUBLIX  0228,6330 W Indiantown Rd,,Jupiter,FL,33458,7981,PALM BEACH,Supermarket,26.934441,-80.130875,,,-8920128.201819455,3115283.4033215633
335514,CUMBERLAND FARMS 9565,2001 NE Savannah Rd,,Jensen Beach,FL,34957,5422,MARTIN,Convenience Store,27.230465,-80.236343,,,-8931868.84587444,3152294.9297622894
242327,La Trocha Supermarket,12073 W Okeechobee Rd,,Hialeah,FL,33018,2919,MIAMI DADE,Grocery Store,25.883823,-80.361916,,,-8945847.568291822,2984699.025168475
299109,WINN DIXIE  309,7915 S Dixie Hwy,,West Palm Beach,FL,33405,4821,PALM BEACH,Supermarket,26.647062,-80.056343,,,-8911831.33753165,3079445.5868499223
1647858,7-Eleven 10305J,705 Honore Ave,,Sarasota,FL,34232,2761,SARASOTA,Convenience Store,27.329851,-82.463776,,,-9179825.553210573,3164743.061652625
299410,CVS PHARMACY 1771,2322 Land O Lakes Blvd,,Lutz,FL,33549,2919,PASCO,Other,28.191133,-82.465744,,,-9180044.629968455,3273092.7294030907
1647422,7-Eleven 22868J,1201 Old Dixie Hwy,,Vero Beach,FL,32960,3746,INDIAN RIVER,Convenience Store,27.623619,-80.394951,,,-8949525.00767018,3201603.097433074
318223,CIRCLE K 2704632,533 Cape Coral Pkwy E,,Cape Coral,FL,33904,8545,LEE,Convenience Store,26.562859,-81.962212,,,-9123991.704130337,3068962.1127491617
241080,Handy Food Stores 75,2902 Lake Trafford Rd,,Immokalee,FL,34142,2673,COLLIER,Convenience Store,26.432888,-81.450394,,,-9067016.384991504,3052795.5165296267
302243,PUBLIX 0229,709 E 3rd Ave,,New Smyrna Beach,FL,32169,3101,VOLUSIA,Supermarket,29.028658,-80.896088,,,-9005311.323327849,3379294.0620564763
302324,CVS Pharmacy 3251,130 E State Road 434,,Longwood,FL,32750,5214,SEMINOLE,Other,28.697773,-81.345268,,,-9055313.812202372,3337235.259255103
302381,CIRCLE K 2701677,2749 9th Ave N,,St Petersburg,FL,33713,6804,PINELLAS,Convenience Store,27.781029,-82.670792,,,-9202870.468916636,3221394.501233747
302464,WINN DIXIE 358,251 Key Deer Blvd,,Big Pine Key,FL,33043,4906,MONROE,Supermarket,24.673136,-81.358337,,,-9056768.64662755,2835649.8362801904
302532,PUBLIX  0896,8244 Navarre Pkwy,,Navarre,FL,32566,6943,SANTA ROSA,Supermarket,30.401789,-86.878593,,,-9671280.733596062,3555301.331503455
303182,Mobil Quick Mart,6901 N 56th St,,Tampa,FL,33617,8707,HILLSBOROUGH,Convenience Store,28.011129,-82.393387,,,-9171989.885573128,3250376.974403398
335461,Walmart 1084,3838 S Semoran Blvd,,Orlando,FL,32822,4006,ORANGE,Super Store,28.504999,-81.310387,,,-9051430.877044013,3312793.0965961562
318284,Sam's Market And Deli,106 NW 11th Ave,,Fort Lauderdale,FL,33311,8946,BROWARD,Convenience Store,26.123234,-80.156052,,,-8922930.892639158,3014352.025115996
241192,PUBLIX 1105,13820 Old St Aug Rd,,Jacksonville,FL,32258,2448,DUVAL,Supermarket,30.142326,-81.549187,,,-9078013.971445445,3521857.6740062777
241243,WINN DIXIE  2366,2950 9th St SW,,Vero Beach,FL,32968,4109,INDIAN RIVER,Supermarket,27.587244,-80.416214,,,-8951891.994002918,3197033.6651013703
241369,CVS Pharmacy 3351,7300 Curry Ford Rd,,Orlando,FL,32822,7929,ORANGE,Other,28.514965,-81.28875,,,-9049022.257221717,3314055.6061681197
241543,Walmart Supercenter 859,2000 State Road 60 E # 60E,,Lake Wales,FL,33898,5182,POLK,Super Store,27.894049,-81.555862,,,-9078757.02904649,3235622.3476808104
335708,WALGREENS 2838,3101 N Ocean Blvd,,Fort Lauderdale,FL,33308,7186,BROWARD,Other,26.167561,-80.100517,,,-8916748.764717953,3019848.935282152
319598,Walmart Supercenter 2796,3801 Tampa Rd,,Oldsmar,FL,34677,3008,PINELLAS,Super Store,28.042446,-82.674126,,,-9203241.608098939,3254326.313887595
318443,Mac's Meat & Produce,1277 1st St S,,Winter Haven,FL,33880,3946,POLK,Supermarket,28.00968,-81.726822,,,-9097788.209192507,3250194.271010718
300096,WINN DIXIE  2225,684 E Highway 50,,Clermont,FL,34711,3184,LAKE,Supermarket,28.549007,-81.747604,,,-9100101.650850173,3318369.00394959
338291,Winn Dixie 0012,12333 Sago Ave,,Jacksonville,FL,32218,2654,DUVAL,Supermarket,30.460596,-81.633224,,,-9087368.927493239,3562893.626665904
319693,Circle K 2726508,6835 State Road 21,,Keystone Heights,FL,32656,9743,CLAY,Convenience Store,29.820456,-81.995399,,,-9127686.064071292,3480491.950598572
301455,PUBLIX 0015,250 Citrus Tower Blvd,,Clermont,FL,34711,2790,LAKE,Supermarket,28.56492,-81.741295,,,-9099399.336182758,3320385.788399719
318545,WALGREENS 6886,7020 Massachusetts Ave,,New Port Richey,FL,34653,2930,PASCO,Other,28.258623,-82.698181,,,-9205919.398449972,3281619.535197701
240500,PUBLIX 0748,1140 SW 36th Ave,07481,Pompano Beach,FL,33069,4835,BROWARD,Supermarket,26.21512,-80.171959,,,-8924701.651779206,3025748.9641163805
336064,WALGREENS 3613,4220 Manatee Ave W,,Bradenton,FL,34205,1721,MANATEE,Other,27.495777,-82.603722,,,-9195404.27066913,3185550.2587873302
301621,PUBLIX  500,3316 N Roosevelt Blvd,,Key West,FL,33040,4115,MONROE,Supermarket,24.570675,-81.764397,,,-9101971.039059065,2823103.143426719
301672,PUBLIX 1106,13450 Summerport Village Pkwy,,Windermere,FL,34786,7366,ORANGE,Supermarket,28.477478,-81.585091,,,-9082010.786442887,3309307.3093922967
336172,Los Amigos Inc.,1600 Missouri Ave N,Ste 110,Largo,FL,33770,1827,PINELLAS,Convenience Store,27.932199,-82.786858,,,-9215790.876935046,3240428.320870746
301720,WALGREENS  4482,1565 Airport Rd S,,Naples,FL,34104,4351,COLLIER,Other,26.139061,-81.766449,,,-9102199.466654172,3016314.4628391424
240697,Tom Thumb 900138,5450 Saufley Field Rd,,Pensacola,FL,32526,1630,ESCAMBIA,Convenience Store,30.461628,-87.323799,,,-9720840.838814171,3563026.9042231226
240787,WINN DIXIE  0153,7921 Normandy Blvd,,Jacksonville,FL,32221,6640,DUVAL,Supermarket,30.293581,-81.779457,,,-9103647.510590412,3541343.0389167303
300672,MONEY SAVER,2902 E Dr Martin Luther King Jr Blvd,,Tampa,FL,33610,7741,HILLSBOROUGH,Convenience Store,27.981468,-82.42775,,,-9175815.157235255,3246637.529285204
338846,CVS Pharmacy 0866,9031 SW 107th Ave,,Miami,FL,33176,1414,MIAMI DADE,Other,25.685007,-80.366196,,,-8946324.01571242,2960119.7274579233
